qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
XP_029071502.1	HOG:D0680582.4b.26a.33d.10b	0.8087855297157622	0.5118929078176336	0.35607255052062625	388	312
XP_029071503.1	HOG:D0680582.4b.26a.33d.10b	0.8087855297157622	0.5118929078176336	0.35607255052062625	388	312
XP_029071504.1	HOG:D0680582.4b.26a.33d.10b	0.8087855297157622	0.5118929078176336	0.35607255052062625	388	312
XP_029071505.1	HOG:D0680582.4b.26a.33d.10b	1.0	0.5335087025604917	0.380435131548971	380	312
XP_029071506.1	HOG:D0680582.4b.26a.33d.10b	0.7944444444444444	0.5567618441682206	0.3912105877540634	361	312
XP_029071507.1	HOG:D0680582.4b.26a.33d.10b	1.0	0.8716851454965825	0.8118441251473583	339	312
XP_029071508.1	HOG:D0680582.4b.26a.33d.10b	1.0	0.8716851454965825	0.8118441251473583	339	312
XP_029071509.1	HOG:D0680582.4b.26a.33d.10b	1.0	0.95548513702803	0.9320230267978431	312	312
XP_029071510.1	HOG:D0679486	0.968421052631579	0.09371788364216962	0.003959963831304716	286	210
XP_029071511.1	HOG:D0679486	0.8614718614718615	0.11810758661241919	0.00501991290888868	232	210
XP_029071512.1	HOG:D0679486	0.8614718614718615	0.11810758661241919	0.00501991290888868	232	210
XP_029071513.1	HOG:D0637294.1b	0.8199152542372882	0.8169661587861733	0.7961842146530095	473	431
XP_029071514.1	HOG:D0679486	0.8614718614718615	0.11810758661241919	0.00501991290888868	232	210
XP_029071515.1	HOG:D0679486	0.8614718614718615	0.11810758661241919	0.00501991290888868	232	210
XP_029071516.1	HOG:D0667850.1a.5b.2a	1.0	0.9998600395153954	0.9998600395153954	261	260
XP_029071517.1	HOG:D0622966.6a	0.8911764705882353	0.7575977452073154	0.7205160702121458	341	244
XP_029071518.1	HOG:D0613934	0.8224598930481284	0.9356363968824793	0.9356363968824793	936	924
XP_029071519.1	HOG:D0671394.5b.3b.4a	1.0	0.999986831738736	0.999986831738736	136	135
XP_029071520.1	HOG:D0622739	0.9876160990712074	0.9703049401705266	0.9703049401705266	324	319
XP_029071521.1	HOG:D0621115.2o	0.9630872483221476	0.4462897948791257	0.40878283389796816	299	299
XP_029071522.1	HOG:D0642695	1.0	0.8836310633624578	0.8836310633624578	135	134
XP_029071523.1	HOG:D0690623.3a.6a.1a.7a.3a.2b.4a	1.0	0.9516018439861962	0.6896182744508734	194	187
XP_029071524.1	HOG:D0690623.3a.6a.1a.7a.3a.2b.4a	1.0	0.9999636584757718	0.9999636584757718	188	187
XP_029071525.1	HOG:D0690623.3a.6a.1a.7a.3a.2b.4a	1.0	0.9999619416851384	0.9999619416851384	136	187
XP_029071526.1	HOG:D0631424	1.0	0.9833850746673224	0.9833850746673224	379	377
XP_029071527.1	HOG:D0679498.2b.4d.13b.12c	1.0	0.9999661500012972	0.9999661500012972	424	423
XP_029071528.1	HOG:D0679498.2b.4d.13b.12c	1.0	0.9999661500012972	0.9999661500012972	426	423
XP_029071529.1	HOG:D0637225.1b	1.0	0.9812795129866234	0.9795907853846181	389	386
XP_029071530.1	HOG:D0639173.1b.1b.7b	1.0	0.7499093901797556	0.32519782409780074	339	253
XP_029071531.1	HOG:D0639173.1b.1b.7b	1.0	0.9999951844257324	0.9999951844257324	259	253
XP_029071532.1	HOG:D0639173.1b.1b.7b	1.0	0.9999951844257324	0.9999951844257324	259	253
XP_029071533.1	HOG:D0630061.7a	0.9392338177014531	0.9447388515806715	0.5666625374214181	758	662
XP_029071534.1	HOG:D0630061.7a	0.9949367088607595	0.9522053800494445	0.5833289281839116	791	662
XP_029071535.1	HOG:D0630061.7a	0.9949367088607595	0.9522053800494445	0.5833289281839116	791	662
XP_029071536.1	HOG:D0630061.7a	0.9949302915082383	0.9547341713569256	0.6071385087286545	790	662
XP_029071537.1	HOG:D0630061.7a	0.9949302915082383	0.9547341713569256	0.6071385087286545	790	662
XP_029071538.1	HOG:D0630061.7a	0.8175937904269082	0.8205046802485987	0.2677542205740461	774	662
XP_029071539.1	HOG:D0630061.7a	0.8173575129533679	0.8229161286387383	0.2786832083650478	773	662
XP_029071540.1	HOG:D0630061.7a	0.9393139841688655	0.9421144726618761	0.5444402622463098	759	662
XP_029071541.1	HOG:D0630061.7a	0.9778911564625851	0.9480933821210846	0.5671602128265839	589	662
XP_029071542.1	HOG:D0630061.7a	1.0	0.9372944086933631	0.5573732022097766	450	662
XP_029071543.1	HOG:D0630061.7a	0.9988925802879292	0.9441282905045802	0.525248191416611	904	662
XP_029071544.1	HOG:D0680152.3b.10a.5a.3c	1.0	0.9995732538838082	0.9995732538838082	623	622
XP_029071545.1	HOG:D0680152.3b.10a.5a.3c	1.0	0.9999130468104487	0.9999130468104487	497	622
XP_029071546.1	HOG:D0619256	1.0	0.9599312966916244	0.9599312966916244	207	257
XP_029071547.1	HOG:D0619256	0.9222222222222223	0.8739821883330262	0.8739821883330262	181	257
XP_029071548.1	HOG:D0679962.9ew.698a.909b.788a	0.9302325581395349	0.6764706108877934	0.12497615293699828	216	515
XP_029071549.1	HOG:D0630024.2a	1.0	0.99998856896581	0.99998856896581	448	446
XP_029071550.1	HOG:D0629194	1.0	0.9378997518709554	0.9378997518709554	381	384
XP_029071551.1	HOG:D0642694.3b	1.0	0.9308761266271615	0.9140445704767165	137	137
XP_029071552.1	HOG:D0642694.3b	0.8205128205128205	0.785413700325217	0.7207576522734557	118	137
XP_029071553.1	HOG:D0682964.6bl.34em	1.0	0.9731118847980678	0.9626015981522025	265	264
XP_029071554.1	HOG:D0688203.2b.4b.9a.16b	0.9213973799126638	0.8921372158229107	0.6127470938961834	230	218
XP_029071555.1	HOG:D0620140	1.0	0.962192690856871	0.962192690856871	332	333
XP_029071556.1	HOG:D0671116.6bmt.621a.344b	0.9983870967741936	0.9352201539823007	0.8172129998244348	621	604
XP_029071557.1	HOG:D0671116.6bmt.621a.344b	1.0	0.9998946811859297	0.9998946811859297	604	604
XP_029071558.1	HOG:D0671116.6bmt.621a.344b	1.0	0.999889489977584	0.999889489977584	557	604
XP_029071559.1	HOG:D0679610.8w.66d.85i.112a.67e	1.0	0.9999828013918005	0.9999828013918005	127	126
XP_029071560.1	HOG:D0671307.2d.6a.7a.3b	0.9989200863930886	0.9769671696335229	0.966943817831884	927	910
XP_029071561.1	HOG:D0671307.2d.6a.7a.3b	0.9989010989010989	0.9886052162142067	0.9845947729018083	911	910
XP_029071562.1	HOG:D0671307.2d.6a.7a.3b	0.9988826815642458	0.9697715061876925	0.9541922419366272	896	910
XP_029071563.1	HOG:D0671307.2d.6a.7a.3b	0.9988814317673378	0.9748540855484653	0.9640854583881562	895	910
XP_029071564.1	HOG:D0671307.2d.6a.7a.3b	0.9988623435722411	0.9812184601361837	0.9725649344099949	880	910
XP_029071565.1	HOG:D0671307.2d.6a.7a.3b	0.9963054187192119	0.9712876739234255	0.9569444245291415	813	910
XP_029071566.1	HOG:D0671307.2d.6a.7a.3b	0.986335403726708	0.9724132631130277	0.9586497187020727	806	910
XP_029071567.1	HOG:D0671307.2d.6a.7a.3b	0.9304347826086956	0.9162136340333018	0.8570001750862325	806	910
XP_029071568.1	HOG:D0671307.2d.6a.7a.3b	0.998745294855709	0.9872750448839874	0.9818541533844445	798	910
XP_029071569.1	HOG:D0671307.2d.6a.7a.3b	0.9974874371859297	0.9857263121421735	0.9797021187469678	797	910
XP_029071570.1	HOG:D0671307.2d.6a.7a.3b	0.9973474801061007	0.9850967372945266	0.9783848048252883	755	910
XP_029071571.1	HOG:D0642847	0.9230769230769231	0.830832126209211	0.830832126209211	1327	1524
XP_029071572.1	HOG:D0671307.2d.6a.7a.3b	0.9651531151003168	0.9425131523670787	0.9065072991872515	948	910
XP_029071573.1	HOG:D0671307.2d.6a.7a.3b	0.9796791443850268	0.9567417315384308	0.9319339187587347	936	910
XP_029071574.1	HOG:D0685861.7dw.81b	0.9924242424242424	0.9678156954116482	0.9678156954116482	529	522
XP_029071575.1	HOG:D0685861.7dw.81b	1.0	0.9755255644492269	0.9755255644492269	524	522
XP_029071576.1	HOG:D0685861.7dw.81b	0.9730337078651685	0.9570144738892837	0.9570144738892837	446	522
XP_029071577.1	HOG:D0685861.7dw.81b	1.0	0.9662017586549	0.9662017586549	376	522
XP_029071578.1	HOG:D0621288	1.0	0.9784477924371225	0.9784477924371225	245	237
XP_029071579.1	HOG:D0642847	0.9230769230769231	0.830832126209211	0.830832126209211	1327	1524
XP_029071580.1	HOG:D0629686	1.0	0.999679975596994	0.999679975596994	100	99
XP_029071581.1	HOG:D0630867	1.0	0.9115632648645322	0.9115632648645322	176	178
XP_029071582.1	HOG:D0621407.1a	1.0	0.9698785007626693	0.9692549538556555	242	240
XP_029071583.1	HOG:D0621407.1a	1.0	0.9454671557147629	0.9442403802514865	228	240
XP_029071584.1	HOG:D0662580.3d.9a	1.0	0.9573682033479926	0.1281902222229733	836	833
XP_029071585.1	HOG:D0662580.3d.9a	1.0	0.9554835479530549	0.1281902222229733	800	833
XP_029071586.1	HOG:D0662580.3d.9a	1.0	0.9576698370582573	0.09675937358758543	695	833
XP_029071587.1	HOG:D0642847	0.9162011173184358	0.8211774018993643	0.8211774018993643	1254	1524
XP_029071588.1	HOG:D0680337.2b.15b.9a	1.0	0.9997448359781439	0.9997448359781439	169	168
XP_029071589.1	HOG:D0698201.2b.2a	0.6631944444444444	0.4435854659421004	0.0030400705444767304	577	486
XP_029071590.1	HOG:D0698201.2b.2a	0.6529516994633273	0.42658914232891326	0.0030400705444767304	560	486
XP_029071591.1	HOG:D0698201.2b.2a	1.0	0.9276764895706938	0.029349793629918623	480	486
XP_029071592.1	HOG:D0905964.1a.3e.8c.9g	0.9943181818181818	0.9772739662358031	0.974401095774511	353	363
XP_029071593.1	HOG:D0616262	0.9204545454545454	0.6866261514742238	0.037022882056255424	89	87
XP_029071594.1	HOG:D0682523.9a.13a.3b.3a	1.0	0.9666976876296182	0.5454174565173772	158	157
XP_029071595.1	HOG:D0613666.1b	1.0	0.868736947958073	0.058820752684719854	128	85
XP_029071596.1	HOG:D0643630.4a	1.0	0.9999747569671209	0.9999747569671209	314	313
XP_029071597.1	HOG:D0644469.3a.2a.1b.2b	0.9956331877729258	0.8835614171752287	0.8200905697240295	230	589
XP_029071598.1	HOG:D0643630.4a	0.9801980198019802	0.979611352076036	0.8928344974636576	304	313
XP_029071599.1	HOG:D0635907	1.0	0.9848435137205321	0.9848435137205321	349	350
XP_029071600.1	HOG:D0611001	1.0	0.8221798147717098	0.8221798147717098	158	157
XP_029071601.1	HOG:D0610406	1.0	0.7760703273580527	0.7760703273580527	315	327
XP_029071602.1	HOG:D0630172	0.8126934984520123	0.8201622456491258	0.8201622456491258	647	651
XP_029071603.1	HOG:D0630172	0.9658914728682171	0.9654448687331031	0.04545070158121349	646	651
XP_029071604.1	HOG:D0630172	0.8124031007751938	0.8198796314575988	0.8198796314575988	646	651
XP_029071605.1	HOG:D0630172	0.9658385093167702	0.9653895271994682	0.04545070158121349	645	651
XP_029071606.1	HOG:D0630172	0.8118195956454122	0.8193819250581508	0.8193819250581508	644	651
XP_029071607.1	HOG:D0630172	0.9657320872274143	0.9653486178849321	0.04545070158121349	643	651
XP_029071608.1	HOG:D0630172	0.8115264797507789	0.815962998841409	0.815962998841409	643	651
XP_029071609.1	HOG:D0630172	0.9656786271450858	0.9652928630965316	0.04545070158121349	642	651
XP_029071610.1	HOG:D0630172	0.9656786271450858	0.9621541764963184	0.0416624576898729	642	651
XP_029071611.1	HOG:D0630172	0.6955017301038062	0.701140623189317	0.701140623189317	579	651
XP_029071612.1	HOG:D0630172	0.6955017301038062	0.701140623189317	0.701140623189317	579	651
XP_029071613.1	HOG:D0630172	0.6955017301038062	0.701140623189317	0.701140623189317	579	651
XP_029071614.1	HOG:D0630172	0.6955017301038062	0.701140623189317	0.701140623189317	579	651
XP_029071615.1	HOG:D0630172	0.6955017301038062	0.701140623189317	0.701140623189317	579	651
XP_029071616.1	HOG:D0682232.2c.2c.10b.5b	1.0	0.7224417158503073	0.02127504446390135	172	171
XP_029071617.1	HOG:D0610818	0.9024390243902439	0.6014067186545262	0.6014067186545262	124	127
XP_029071618.1	HOG:D0610796	0.9856115107913669	0.32777478260603626	0.03223531445664021	140	585
XP_029071619.1	HOG:D0617464	0.7830188679245284	0.7678341191340463	0.7678341191340463	213	164
XP_029071620.1	HOG:D0609515	0.8784530386740331	0.5908745930411582	0.5908745930411582	182	174
XP_029071621.1	HOG:D0609515	0.8784530386740331	0.5908745930411582	0.5908745930411582	182	174
XP_029071622.1	HOG:D0609515	0.8784530386740331	0.5908745930411582	0.5908745930411582	182	174
XP_029071623.1	HOG:D0628655.1b	0.731404958677686	0.5283919270977373	0.03909804824733643	485	395
XP_029071624.1	HOG:D0614726.1a	0.9938271604938271	0.9226853009275147	0.19983826962645793	163	164
XP_029071625.1	HOG:D0600315	0.9195171026156942	0.7779633654598493	0.7779633654598493	498	519
XP_029071626.1	HOG:D0632395	1.0	0.9142835271972759	0.9142835271972759	292	291
XP_029071627.1	HOG:D0632395	0.9870689655172413	0.9010071675786648	0.9010071675786648	233	291
XP_029071628.1	HOG:D0600239.2a	0.9647404505386875	0.8469971100178738	0.629142677914611	1022	1021
XP_029071629.1	HOG:D0667575.1a.1b.2a	0.9967320261437909	0.7952961613734404	0.783456537334168	307	732
XP_029071630.1	HOG:D0644732.2c.6a	0.9832402234636871	0.4537905513125757	0.3213288611629361	180	268
XP_029071631.1	HOG:D0658782.2a.6b.2b	1.0	0.9998063148643612	0.9998063148643612	407	407
XP_029071632.1	HOG:D0630472.1a.1b	0.9913793103448276	0.9997646630657561	0.9997128398622986	117	116
XP_029071633.1	HOG:D0639101.1a.3a	0.9704641350210971	0.9529825468143865	0.8977420818593352	949	1156
XP_029071634.1	HOG:D0610922.1a	1.0	0.8168237667967219	0.7185266786771316	83	975
XP_029071635.1	HOG:D0630269.3a.6a.6c.11a.18a	1.0	0.9225911414482878	0.045764774519200725	1661	1659
XP_029071636.1	HOG:D0622744	1.0	0.9997680329589708	0.9997680329589708	429	427
XP_029071637.1	HOG:D0658719.2d.10a.11a	0.9265175718849841	0.9014658580466413	0.7097503009175173	627	614
XP_029071638.1	HOG:D0658719.2d.10a.11a	1.0	0.9751194160690059	0.9126243299257412	614	614
XP_029071639.1	HOG:D0673773.1a.1b.1f	1.0	0.9893287529511816	0.9855674354813359	1122	1107
XP_029071640.1	HOG:D0673773.1a.1b.1f	1.0	0.9890978577018378	0.9849454374249016	1088	1107
XP_029071641.1	HOG:D0671716.6a	1.0	0.975285330147581	0.8993425670119074	1547	1541
XP_029071642.1	HOG:D0671716.6a	1.0	0.9750886267190516	0.8999480016861267	1534	1541
XP_029071643.1	HOG:D0671716.6a	1.0	0.9782700582097554	0.9087124636256865	1469	1541
XP_029071644.1	HOG:D0630296.5b.6a	0.9191592562651576	0.9938333015908086	0.9415763683115672	1238	1215
XP_029071645.1	HOG:D0630296.5b.6a	0.9290843806104129	0.9932954474298741	0.9447977602752111	1115	1215
XP_029071646.1	HOG:D0647618.2bd	0.972457627118644	0.9700194271303277	0.8536847630804646	945	872
XP_029071647.1	HOG:D0647618.2bp	0.9626865671641791	0.9803669842463878	0.7599196853898892	939	863
XP_029071648.1	HOG:D0647618.2bb	1.0	0.9481834531920644	0.9135816731177907	936	903
XP_029071649.1	HOG:D0647618.2bi.66b.112d.76c	0.9420600858369099	0.8910277989695734	0.6032634604378097	933	834
XP_029071650.1	HOG:D0682640.4c.6a.1b.4a.10a	0.993485342019544	0.9693567163939515	0.65383771433492	308	638
XP_029071651.1	HOG:D0647618.2bi.66g	0.9989258861439313	0.8595118352992565	0.49167123626931464	932	820
XP_029071652.1	HOG:D0647618.2bi.66e	0.9782082324455206	0.8436861521570501	0.5232835616040585	827	822
XP_029071653.1	HOG:D0647618.2bi.66e	0.9494451294697904	0.8483206771629631	0.5224783472106515	812	822
XP_029071654.1	HOG:D0647618.2be.63e.108c.54g	0.9177215189873418	0.8542223743962661	0.1393194808359088	791	798
XP_029071655.1	HOG:D0671274.4a.4b	1.0	0.989066631490183	0.989066631490183	699	690
XP_029071656.1	HOG:D0671274.4a.4b	1.0	0.9890008780929702	0.9890008780929702	694	690
XP_029071657.1	HOG:D0671274.4a.4b	1.0	0.9889687081291457	0.9889687081291457	692	690
XP_029071658.1	HOG:D0671274.4a.4b	1.0	0.987870575356172	0.987870575356172	614	690
XP_029071659.1	HOG:D0671274.4a.4b	0.9027027027027027	0.8868161066396387	0.8808190932790814	556	690
XP_029071660.1	HOG:D0647618.2be.63e.108o	1.0	0.9469135200515829	0.7414712159721735	539	787
XP_029071661.1	HOG:D0679456.5a.6d.12b.14d.18a	0.971677559912854	0.9506057732396954	0.48717485549571504	460	1180
XP_029071662.1	HOG:D0679860.9a.37h.44b	1.0	0.9995921080978171	0.9995903600900458	429	428
XP_029071663.1	HOG:D0682640.4c.6a.1b.4a.10a	0.9556451612903226	0.9252080982423977	0.48570573364900155	249	638
XP_029071664.1	HOG:D0667804.1c.2b.1b.1b.1a.1a.1a	1.0	0.9933246322797499	0.9574058119519349	350	349
XP_029071665.1	HOG:D0671148.6v.91a.65b	1.0	0.952841860577283	0.8374348504498789	302	301
XP_029071666.1	HOG:D0615853	0.9898305084745763	0.9721030204039325	0.9721030204039325	296	303
XP_029071667.1	HOG:D0682653.5cv	0.9952681388012619	0.9494270225711359	0.03224282828399275	635	634
XP_029071668.1	HOG:D0628817.5b	0.9412955465587044	0.9255952796673634	0.532919719741435	495	470
XP_029071669.1	HOG:D0628817.5b	1.0	0.9846788288739912	0.8661284408273945	478	470
XP_029071670.1	HOG:D0629199	0.993920972644377	0.9927436072160349	0.9927436072160349	330	312
XP_029071671.1	HOG:D0629542	1.0	0.9994074842288843	0.9994074842288843	507	508
XP_029071672.1	HOG:D0629542	1.0	0.9993999687181929	0.9993999687181929	498	508
XP_029071673.1	HOG:D0681492.6e.40d	0.6666666666666666	0.4098753278595965	0.31208324005997035	286	377
XP_029071674.1	HOG:D0612680.1a	1.0	0.9676369499271419	0.7499194347849979	192	534
XP_029071675.1	HOG:D0629542	1.0	0.9994766562105326	0.9994766562105326	440	508
XP_029071676.1	HOG:D0629542	1.0	0.9994694201615114	0.9994694201615114	431	508
XP_029071677.1	HOG:D0629542	1.0	0.9994803128157317	0.9994803128157317	429	508
XP_029071678.1	HOG:D0629542	1.0	0.9994729639691666	0.9994729639691666	420	508
XP_029071679.1	HOG:D0629542	0.9205426356589147	0.9191791771376773	0.9191791771376773	517	508
XP_029071680.1	HOG:D0610949	1.0	0.93325471971874	0.93325471971874	96	92
XP_029071681.1	HOG:D0621427	1.0	0.9795581540060079	0.9795581540060079	303	302
XP_029071682.1	HOG:D0681640	0.9717682020802377	0.9823074629192085	0.9823074629192085	674	672
XP_029071683.1	HOG:D0635480.1a.3b	0.9772151898734177	0.6802966338798047	0.008193714149483769	396	397
XP_029071684.1	HOG:D0764863	0.9964788732394366	0.2640957191196916	0.015576438208839916	285	469
XP_029071685.1	HOG:D0611541	1.0	0.8511505722694638	0.8511505722694638	255	222
XP_029071686.1	HOG:D0611541	1.0	0.9406448317207592	0.9406448317207592	226	222
XP_029071687.1	HOG:D0639348.1a.3a.2a.2b	1.0	0.977067925670965	0.7857123401430913	272	271
XP_029071688.1	HOG:D0639348.1a.3a.2a.2b	1.0	0.977067925670965	0.7857123401430913	272	271
XP_029071689.1	HOG:D0671241.1a	1.0	0.9919147451335256	0.990712673240617	558	549
XP_029071690.1	HOG:D0637335.2b	1.0	0.984151669528746	0.9791729762070958	415	467
XP_029071691.1	HOG:D0639436	1.0	0.9198948649036646	0.9198948649036646	658	660
XP_029071692.1	HOG:D0680015.5c.9f.16b.35a.17a	1.0	0.9761901738855087	0.8875363897114785	462	461
XP_029071693.1	HOG:D0680015.5c.9f.16b.35a.17a	1.0	0.8879375741807561	0.5797361193012913	460	461
XP_029071694.1	HOG:D0680015.5c.9f.16b.35a.17a	0.9974874371859297	0.9877457462490788	0.9383317041355577	399	461
XP_029071695.1	HOG:D0679535.10f.26b.23a.31a	0.632768361581921	0.6214999539792044	0.10955976291140856	178	153
XP_029071696.1	HOG:D0679535.10f.26b.23a.31a	1.0	0.9999853517745795	0.9999853517745795	154	153
XP_029071697.1	HOG:D0672152.3b	0.9056603773584906	0.8835824088966722	0.8307312795429265	266	240
XP_029071698.1	HOG:D0672152.3b	0.8979591836734694	0.8740319529323496	0.8238301979788369	246	240
XP_029071699.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	530	531
XP_029071700.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	530	531
XP_029071701.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	530	531
XP_029071702.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	511	531
XP_029071703.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	511	531
XP_029071704.1	HOG:D0698276.4b.3b.6a.4a	1.0	0.9999771156004605	0.9999771156004605	509	531
XP_029071705.1	HOG:D0698276.4b.3b.6a	1.0	0.999918895822497	0.999918895822497	445	531
XP_029071706.1	HOG:D0630080.1f.13a.22d.19a	1.0	0.9704920173548739	0.59999973342107	148	147
XP_029071707.1	HOG:D0638652.2b	1.0	0.9942524292401052	0.989991595566613	1474	1469
XP_029071708.1	HOG:D0635708	0.9608177172061328	0.9969694452969419	0.9969694452969419	588	575
XP_029071709.1	HOG:D0635708	0.9608177172061328	0.9969694452969419	0.9969694452969419	588	575
XP_029071710.1	HOG:D0635708	0.9608177172061328	0.9969694452969419	0.9969694452969419	588	575
XP_029071711.1	HOG:D0635708	0.9608177172061328	0.9969694452969419	0.9969694452969419	588	575
XP_029071712.1	HOG:D0667486.1b.1b	1.0	0.9994415811127456	0.9994415811127456	514	507
XP_029071713.1	HOG:D0667486.1b.1b	1.0	0.9879927047848753	0.980930407283232	502	507
XP_029071714.1	HOG:D0671596.4g.4b.6b	0.9688311688311688	0.6405146196928131	0.014702630926868462	386	423
XP_029071715.1	HOG:D0679462.9b.6b	1.0	0.9994485253931095	0.9994485253931095	1089	1088
XP_029071716.1	HOG:D0679462.9b.6b	0.9945105215004575	0.9910170015858647	0.9904319238953508	1094	1088
XP_029071717.1	HOG:D0900509.2ak.42bb	0.9746835443037974	0.9714981169360905	0.9225980744547394	80	186
XP_029071718.1	HOG:D0644437.8b.3b	0.9308510638297872	0.9292487095737814	0.3499354917116054	377	360
XP_029071719.1	HOG:D0644437.8b.3b	1.0	0.9999482428571139	0.9999482428571139	370	360
XP_029071720.1	HOG:D0644437.8b.3b	0.94579945799458	0.9443982431391076	0.3749519315614386	370	360
XP_029071721.1	HOG:D0644437.8b.3b	0.9293478260869565	0.9276963549376035	0.3332680347502925	369	360
XP_029071722.1	HOG:D0644437.8b.3b	1.0	0.9999466000702568	0.9999466000702568	362	360
XP_029071723.1	HOG:D0644437.8b.3b	0.9248554913294798	0.9232261185926119	0.3499354917116054	347	360
XP_029071724.1	HOG:D0644437.8b.3b	0.924198250728863	0.9223745186700326	0.3499346390679833	344	360
XP_029071725.1	HOG:D0644437.8b.3b	1.0	0.9999482428571139	0.9999482428571139	340	360
XP_029071726.1	HOG:D0644437.8b.3b	1.0	0.9999466000702568	0.9999466000702568	332	360
XP_029071727.1	HOG:D0644437.8b.3b	1.0	0.9999434995166502	0.9999434995166502	299	360
XP_029071728.1	HOG:D0647618.2ag.32a.54b.24j	0.9089805825242718	0.8296825109469698	0.20949217147759205	825	870
XP_029071729.1	HOG:D0647618.2ag.32a.54b.24d	0.9666666666666667	0.8796032050633629	0.26021409532935863	481	798
XP_029071730.1	HOG:D0671249.6g.17a.28h.18a.31b.23b	1.0	0.999948419570749	0.999948419570749	139	1924
XP_029071731.1	HOG:D0632254.7b	1.0	0.9178927012927266	0.022945453961850385	2820	2763
XP_029071732.1	HOG:D0671384.3a.9d.8b.9c	1.0	0.9999938161113654	0.9999938161113654	299	298
XP_029071733.1	HOG:D0647618.2ag.32b	0.8528896672504378	0.7073488369441971	0.08816017994010303	572	819
XP_029071734.1	HOG:D0599813	0.9463806970509383	0.4943163362258914	0.4943163362258914	1120	652
XP_029071735.1	HOG:D0647618.2bi.66h	0.8912386706948641	0.7787220348940764	0.4776559633114018	663	842
XP_029071736.1	HOG:D0611619.2a.1a	0.7423076923076923	0.4063629971764773	0.09493047767438018	261	428
XP_029071737.1	HOG:D0638534.2b	1.0	0.9981202272408728	0.9981202272408728	1165	1160
XP_029071738.1	HOG:D0638534.2b	1.0	0.9981202272408728	0.9981202272408728	1165	1160
XP_029071739.1	HOG:D0638534.2b	1.0	0.9981202272408728	0.9981202272408728	1165	1160
XP_029071740.1	HOG:D0638534.2b	1.0	0.9981202272408728	0.9981202272408728	1165	1160
XP_029071741.1	HOG:D0638534.2b	1.0	0.9981202272408728	0.9981202272408728	1165	1160
XP_029071742.1	HOG:D0671638.7b.7a.1a	1.0	0.9999999657255629	0.9999999657255629	83	82
XP_029071743.1	HOG:D0671638.7b.7a.1a	1.0	0.9999999657255629	0.9999999657255629	83	82
XP_029071744.1	HOG:D0631918	0.948051948051948	0.9443616829279519	0.9443616829279519	78	77
XP_029071745.1	HOG:D0660701.6a.5a	0.9813606710158435	0.9838614609884657	0.8836332701219428	1074	1073
XP_029071746.1	HOG:D0660701.6a.5a	0.9813606710158435	0.9838614609884657	0.8836332701219428	1074	1073
XP_029071747.1	HOG:D0621331	0.9910371318822023	0.8987580695318292	0.8987580695318292	782	812
XP_029071748.1	HOG:D0621331	0.9916267942583732	0.9102166050117204	0.9102166050117204	837	812
XP_029071749.1	HOG:D0658674.1a	1.0	0.7550071539502174	0.009538860411765139	1288	1581
XP_029071750.1	HOG:D0622562.1b.1a	0.801980198019802	0.7965089753279615	0.729341559849256	203	200
XP_029071751.1	HOG:D0662034	0.9771428571428571	0.9667458670250011	0.9667458670250011	1051	963
XP_029071752.1	HOG:D0662034	0.9708249496981891	0.9688834172877465	0.9688834172877465	995	963
XP_029071753.1	HOG:D0662034	0.9708249496981891	0.9688834172877465	0.9688834172877465	995	963
XP_029071754.1	HOG:D0662034	1.0	0.9981951298459635	0.9981951298459635	961	963
XP_029071755.1	HOG:D0662034	1.0	0.9908191793816672	0.9908191793816672	830	963
XP_029071756.1	HOG:D0629485.3a	1.0	0.9998344060855183	0.9998344060855183	424	418
XP_029071757.1	HOG:D0620309	0.8854679802955665	0.29387323184900993	0.29387323184900993	813	616
XP_029071758.1	HOG:D0687272.1a.1b.2b	1.0	0.9805539133250344	0.9712624794481862	565	558
XP_029071759.1	HOG:D0628811.2b	0.995492594977463	0.48731465863813056	0.31331510279396113	1554	1640
XP_029071760.1	HOG:D0687272.1a.1b.2b	1.0	0.9805539133250344	0.9712624794481862	565	558
XP_029071761.1	HOG:D0687272.1a.1b.2b	1.0	0.9803019054630258	0.971218692496943	557	558
XP_029071762.1	HOG:D0687272.1a.1b.2b	1.0	0.9722795938165085	0.95856361966242	542	558
XP_029071763.1	HOG:D0687272.1a.1b.2b	0.9775510204081632	0.9551472492814433	0.933895950734123	491	558
XP_029071764.1	HOG:D0687272.1a.1b.2b	0.9937759336099585	0.9712066468286065	0.9575519180744647	483	558
XP_029071765.1	HOG:D0687272.1a.1b.2b	0.9388646288209607	0.9145512509704943	0.8724661334388404	459	558
XP_029071766.1	HOG:D0687272.1a.1b.2b	0.9388646288209607	0.9145512509704943	0.8724661334388404	459	558
XP_029071767.1	HOG:D0687272.1a.1b.2b	1.0	0.9753223960772218	0.9628750731185501	441	558
XP_029071768.1	HOG:D0671116.6azh	0.9805760214333556	0.7590623244700462	0.7590623244700462	1494	1458
