qseqid	hogid	overlap	family-score	subfamily-score	family-count	family-normcount	subfamily-count	qseqlen	subfamily-medianseqlen
tr|A0A4U1EMC4|A0A4U1EMC4_MONMO	HOG:C0885838.2h.22ci.112c.72b	0.9925093632958801	785.0462957540285	0.8939371636834957	257	0.980100918859679	59	268	620
tr|A0A4U1EMH5|A0A4U1EMH5_MONMO	HOG:C0619193.2a	1.0	5439.139635792558	0.9873276497582993	1027	0.9893529623565226	858	1047	1050
tr|A0A4U1EMJ6|A0A4U1EMJ6_MONMO	HOG:C0612910	1.0	500.4558523251514	0.9999890549625303	81	1.0	81	87	1322
tr|A0A4U1EPC5|A0A4U1EPC5_MONMO	HOG:C0666271.3b	0.705685618729097	1539.4885279170965	0.39795231354818844	300	0.5051824791317377	195	599	915
tr|A0A4U1EPH9|A0A4U1EPH9_MONMO	HOG:C0664347.6d.63j.62c.36o	0.9545454545454546	758.3369746233809	0.11428569239410309	162	0.838548975136923	4	199	194
tr|A0A4U1EPT3|A0A4U1EPT3_MONMO	na	na	na	na	na	na	na	318	na
tr|A0A4U1EPZ2|A0A4U1EPZ2_MONMO	HOG:C0662876.9eyt.2339b.1830b.1226a.892b.544a	1.0	198.03942453460658	0.5617973430133898	485	0.8737135740124699	50	521	478
tr|A0A4U1EQ67|A0A4U1EQ67_MONMO	HOG:C0662923	0.8305084745762712	40.28749606663446	0.31480520631781805	18	0.32750992784873184	17	60	193
tr|A0A4U1ER49|A0A4U1ER49_MONMO	HOG:C0664778.2a.1b.3a.6b	0.9825119236883942	2180.074783054338	0.7968686145626721	533	0.8526767699905523	357	630	1050
tr|A0A4U1ERJ1|A0A4U1ERJ1_MONMO	HOG:C0607208	0.9907407407407407	3733.371135734044	0.8641668703955518	649	0.863912412749846	649	757	744
tr|A0A4U1ERU2|A0A4U1ERU2_MONMO	HOG:C0584997.4a	0.6788899900891973	3197.9961718177487	0.2105259732049617	565	0.5645559646239985	120	1010	977
tr|A0A4U1ET99|A0A4U1ET99_MONMO	HOG:C0651297.1b.3d.5b	0.992	382.96759815695935	0.2999910551644794	111	0.44955297731050303	60	251	1016
tr|A0A4U1EU27|A0A4U1EU27_MONMO	HOG:C0637234.2b.3b	0.9217081850533808	1024.2440171595638	0.6603749941965573	206	0.8506396349639794	70	282	907
tr|A0A4U1EU49|A0A4U1EU49_MONMO	HOG:C0616035	1.0	5608.033632478537	0.91737485222592	1055	0.9170954930410539	1055	1157	1157
tr|A0A4U1EUE2|A0A4U1EUE2_MONMO	HOG:C0628532.6b	0.9561200923787528	2252.1403455541313	0.9212070972793842	402	0.9390808459862533	304	434	629
tr|A0A4U1EVJ6|A0A4U1EVJ6_MONMO	HOG:C0654931.6g.25c.21b.12b	1.0	1051.2529614840932	0.9999988704696751	212	1.0	37	219	217
tr|A0A4U1EVT0|A0A4U1EVT0_MONMO	HOG:C0663414.3a.5c.6a.3a.5a.33a.22b.18a.19a.8a.7b.11b	0.7402597402597403	201.10147683902304	0.1111111053501608	42	0.582495639451074	4	78	105
tr|A0A4U1EW98|A0A4U1EW98_MONMO	HOG:C0632131.2d	0.9599358974358975	2808.855268284195	0.8785114337696287	551	0.8896968149760015	499	625	592
tr|A0A4U1EWM5|A0A4U1EWM5_MONMO	HOG:C0671381	0.9671772428884027	806.2905806432511	0.5287267347483627	239	0.5245016882953224	239	458	636
tr|A0A4U1EWX6|A0A4U1EWX6_MONMO	HOG:C0643131.1b	1.0	1866.8838932595509	0.8613493472862092	298	0.8636101132039926	292	351	359
tr|A0A4U1EX78|A0A4U1EX78_MONMO	HOG:C0614066	0.9378698224852071	3448.6222241143128	0.9086699329872869	607	0.9084634395191598	607	677	663
tr|A0A4U1EXC9|A0A4U1EXC9_MONMO	HOG:C0621123.1a.2a	0.999439461883408	3994.3579094367137	0.28595044232861894	930	0.5213330752672309	340	1785	998
tr|A0A4U1EXM8|A0A4U1EXM8_MONMO	HOG:C0625909.2a	1.0	1550.2730032874185	0.999997264700791	227	1.0	217	233	232
tr|A0A4U1EXP4|A0A4U1EXP4_MONMO	HOG:C0626199.2e.5b	0.6125461254612546	1019.1023008123689	0.10937459174065442	152	0.5712799385711428	14	272	213
tr|A0A4U1EY12|A0A4U1EY12_MONMO	HOG:C0664258.3a.1a	1.0	824.958789831578	0.9683382751388135	162	0.9699100202220885	153	173	599
tr|A0A4U1EYP8|A0A4U1EYP8_MONMO	HOG:C0619345	1.0	4402.587330719448	0.9059188091786581	703	0.9058023906365176	703	782	773
tr|A0A4U1EZC3|A0A4U1EZC3_MONMO	HOG:C0890547.6d.5b.13b	0.9784283513097073	900.0934309305705	0.18020227832669738	320	0.4909545595324993	71	650	421
tr|A0A4U1EZH8|A0A4U1EZH8_MONMO	HOG:C0667784.14b	0.9980879541108987	2256.301270539407	0.7055536363909743	465	0.8971392296095392	127	524	527
tr|A0A4U1F0C9|A0A4U1F0C9_MONMO	HOG:C0678683.2d.5f.4a.2b.1b.1b.4c	0.7488372093023256	769.9079513060944	0.1299999731155652	134	0.6377108383096233	13	216	161
tr|A0A4U1F1J1|A0A4U1F1J1_MONMO	HOG:C0658637.1a	0.9880239520958084	2163.584260451369	0.9874153404109195	325	0.9878278286695679	314	335	333
tr|A0A4U1F2W9|A0A4U1F2W9_MONMO	HOG:C0627137.3c	0.9415384615384615	1804.8545923951256	0.5901617621638978	295	0.9217515758608683	36	326	414
tr|A0A4U1F4W4|A0A4U1F4W4_MONMO	HOG:C0654658.5a.10b.6c.6d.9a	0.998062015503876	2341.2982248465382	0.4761894292337725	489	0.9585410607864845	20	517	493
tr|A0A4U1F5I2|A0A4U1F5I2_MONMO	HOG:C0891464.1b	0.8739837398373984	343.42200954191037	0.33331714506295146	89	0.3672868224055099	76	247	1025
tr|A0A4U1F5X6|A0A4U1F5X6_MONMO	HOG:C0613099.3a.4a	0.9817767653758542	1389.13242086505	0.2531090793637632	301	0.6923347765662003	61	440	894
tr|A0A4U1F6G2|A0A4U1F6G2_MONMO	HOG:C0655249.1a.1b.6a.1a.2d.4a.1e	0.95	1683.3444525640375	0.6097553040860857	279	0.9456625046158473	25	301	298
tr|A0A4U1F937|A0A4U1F937_MONMO	HOG:C0631597.1b.2b	0.6144578313253012	632.0684447056732	0.5454529688744763	91	0.5651063053330425	84	167	129
tr|A0A4U1FAI4|A0A4U1FAI4_MONMO	HOG:C0629406.2a.2a	0.6519823788546255	1026.3157761126502	0.26168183127473843	143	0.6440521004481453	28	228	156
tr|A0A4U1FAX3|A0A4U1FAX3_MONMO	HOG:C0644341.2b	0.9299145299145299	2716.604238784831	0.8582906476177363	510	0.8789308603938353	424	586	521
tr|A0A4U1FB31|A0A4U1FB31_MONMO	HOG:C0672386.4b.10a.6b	1.0	1896.7014969886998	0.927710120182198	392	0.9848167575315343	77	404	404
tr|A0A4U1FBN4|A0A4U1FBN4_MONMO	HOG:C0642100	0.8834355828220859	24.825012130756537	na	15	0.09179542582373496	na	164	327
tr|A0A4U1FBW7|A0A4U1FBW7_MONMO	HOG:C0619260	1.0	2933.9943331119593	0.9932230046761263	440	0.9932199389627895	440	449	470
tr|A0A4U1FBZ0|A0A4U1FBZ0_MONMO	HOG:C0665111	1.0	1972.132353308378	0.9999890657163043	320	1.0	320	326	358
tr|A0A4U1FCG9|A0A4U1FCG9_MONMO	HOG:C0662876.9fwc	1.0	54.87143258503684	0.3076906170454222	188	0.7915464442834037	20	214	337
tr|A0A4U1FD35|A0A4U1FD35_MONMO	HOG:C0615590.1d	1.0	471.50362843333687	0.9999997000465204	63	1.0	63	69	414
tr|A0A4U1FD68|A0A4U1FD68_MONMO	HOG:C0664615.6c.9h.17b	0.9557291666666666	1841.2322197575327	0.17241340366320707	355	0.9364073118744499	5	385	367
tr|A0A4U1FDB9|A0A4U1FDB9_MONMO	HOG:C0664481.4c.7b.5e.16e.11d.6b.9a	0.95	436.3248029329173	0.10344823092665652	91	0.6731300306322529	6	141	240
tr|A0A4U1FEG1|A0A4U1FEG1_MONMO	HOG:C0651873.1a.5b	1.0	1742.183158850049	0.7828257322635472	315	0.8795841088018777	155	364	327
tr|A0A4U1FER1|A0A4U1FER1_MONMO	HOG:C0640040	0.8687782805429864	1202.139307462453	0.777775236814626	168	0.7776953083260834	168	222	188
tr|A0A4U1FF84|A0A4U1FF84_MONMO	HOG:C0657566.1a.3a	1.0	2926.3400596151523	0.4262290519294564	475	0.9312640696542187	26	516	506
tr|A0A4U1FFG4|A0A4U1FFG4_MONMO	HOG:C0613558	0.6925566343042071	836.998341563877	0.5098601682992754	155	0.5093348130669532	155	310	384
tr|A0A4U1FFZ3|A0A4U1FFZ3_MONMO	HOG:C0615884.4b.1a	0.9875518672199171	1449.6983145562454	0.7872332725061661	226	0.9575720733771834	37	242	238
tr|A0A4U1FGC9|A0A4U1FGC9_MONMO	HOG:C0613611.1d	0.9936708860759493	956.0415703242718	0.8749989396010789	136	0.9066125479798187	105	159	181
tr|A0A4U1FGQ1|A0A4U1FGQ1_MONMO	HOG:C0613395	1.0	5844.566857937173	0.9630596654105084	991	0.9629855958445022	991	1038	1110
tr|A0A4U1FHA1|A0A4U1FHA1_MONMO	na	na	na	na	na	na	na	123	na
tr|A0A4U1FHD1|A0A4U1FHD1_MONMO	HOG:C0663333.3b.9e.19a.13b	0.9755600814663951	1566.0411594996679	0.8811557071653461	445	0.9138165041778394	304	492	759
tr|A0A4U1FHL4|A0A4U1FHL4_MONMO	HOG:C0595225.2b.2b	0.925	1234.8798362436075	0.28742505214850683	201	0.4618220489723721	96	441	415
tr|A0A4U1FHR3|A0A4U1FHR3_MONMO	HOG:C0642644.1a	0.9897959183673469	1933.2985960951355	0.9876498140041922	286	0.9896084704944216	240	295	246
tr|A0A4U1FI43|A0A4U1FI43_MONMO	HOG:C0616197.1a	0.8315412186379928	1472.1889458321853	0.42682731533052654	226	0.8276988307157903	35	280	404
tr|A0A4U1FII6|A0A4U1FII6_MONMO	HOG:C0663055.9ag.177b.136b.88b.23e	1.0	813.4646337107607	0.9999997300034619	335	1.0	22	341	340
tr|A0A4U1FIS3|A0A4U1FIS3_MONMO	HOG:C0626576.1a.1a	0.96	810.787304316435	0.49634932568806706	133	0.6817864768571917	68	201	218
tr|A0A4U1FJ54|A0A4U1FJ54_MONMO	HOG:C0613467	1.0	708.0167779864876	0.9999798159344805	129	1.0	129	135	1292
tr|A0A4U1FJI6|A0A4U1FJI6_MONMO	HOG:C0651918.1c.3a.2b.2a	1.0	2106.559961228018	0.9999992741202605	322	1.0	22	331	331
tr|A0A4U1FLH0|A0A4U1FLH0_MONMO	na	na	na	na	na	na	na	219	na
tr|A0A4U1FLI1|A0A4U1FLI1_MONMO	HOG:C0629023	0.9537397319498487	9017.015278822098	0.8561124647920019	1976	0.8552228279849418	1976	2314	2080
tr|A0A4U1FM99|A0A4U1FM99_MONMO	HOG:C0604422	1.0	3400.13353803576	0.93344352161857	533	0.9333648087878705	533	579	658
tr|A0A4U1FMA4|A0A4U1FMA4_MONMO	HOG:C0651364.2d.2b.3a	0.8663101604278075	1089.7094860978325	0.3055552859430809	157	0.8625593111941524	11	188	162
tr|A0A4U1FNA4|A0A4U1FNA4_MONMO	HOG:C0613439.1b	1.0	3624.2832729037787	0.9745717165791226	589	0.984920771595354	345	608	608
tr|A0A4U1FNR1|A0A4U1FNR1_MONMO	HOG:C0651137.1a.5a	0.9792490118577075	7809.212910477483	0.8613037362537267	1904	0.9427593366662755	708	2025	1890
tr|A0A4U1FP88|A0A4U1FP88_MONMO	HOG:C0670111.2a.5a.3b.1b	1.0	1864.1946665914536	0.3902430720940525	317	0.9267514620167513	16	348	386
tr|A0A4U1FPN2|A0A4U1FPN2_MONMO	HOG:C0651771.1b.2a.2a.1b.4b	0.9844357976653697	2883.1841694435852	0.7241373952661035	494	0.9704568970440196	42	515	504
tr|A0A4U1FQA9|A0A4U1FQA9_MONMO	HOG:C0663114.8a.22a.7b	1.0	631.1435541466607	0.9999999347092298	81	1.0	7	87	86
tr|A0A4U1FQG6|A0A4U1FQG6_MONMO	HOG:C0657578.1a	1.0	3663.187181070024	0.736582982356482	608	0.9182862186565486	151	668	688
tr|A0A4U1FRU8|A0A4U1FRU8_MONMO	HOG:C0685659.4a	1.0	2004.1384338163657	0.9935023160493892	345	0.9942201495206096	306	353	352
tr|A0A4U1FS29|A0A4U1FS29_MONMO	HOG:C0600880	1.0	983.2219395071239	0.9571418451359187	134	0.9571215690470276	134	146	146
tr|A0A4U1FT36|A0A4U1FT36_MONMO	HOG:C0884711.9b.9b.27a.3a.7a.6a	0.9790732436472347	755.4133409773281	0.12749911281365167	321	0.471519341602538	51	670	320
tr|A0A4U1FTN1|A0A4U1FTN1_MONMO	HOG:C0651593.1b.1b.4b.5a	0.7873900293255132	869.3148467927824	0.18895625634373114	299	0.435252787496646	89	683	1239
tr|A0A4U1FWQ4|A0A4U1FWQ4_MONMO	HOG:C0654661.6rt.370f	0.9815436241610739	182.8460443762896	0.1477825418665118	450	0.6244153243245546	30	597	431
tr|A0A4V5P731|A0A4V5P731_MONMO	HOG:C0663055.9cn.228a	0.9574468085106383	483.48133492569156	0.5073518408349607	262	0.7909201198015557	69	330	367
tr|A0A4V5P7J4|A0A4V5P7J4_MONMO	HOG:C0664518.7r.29e.33g	0.8576512455516014	801.7222995479245	0.6918915562205203	221	0.7979706966580463	128	282	355
tr|A0A4V5P980|A0A4V5P980_MONMO	HOG:C0664900.5m.21b	0.9851239669421488	2084.009423050684	0.8664522168267722	558	0.9287268668170989	279	606	563
tr|A0A4V5P9G3|A0A4V5P9G3_MONMO	HOG:C0667627.3b	0.8092909535452323	1916.587846826956	0.5874590501343234	492	0.6025397785706019	460	819	619
tr|A0A4V5P9H5|A0A4V5P9H5_MONMO	HOG:C0663490.8v.131b	1.0	232.97640444439455	0.749993747832656	90	0.8035642922883505	63	117	1392
tr|A0A4V6WNU0|A0A4V6WNU0_MONMO	HOG:C0592781	0.7094017094017094	260.0547534489737	0.3090905918545785	35	0.3181401914652332	34	118	78
tr|A0A4V6WP76|A0A4V6WP76_MONMO	HOG:C0663346.6h.40f.26b	0.9748603351955307	1524.176064828126	0.9122091159511667	333	0.9428912561702146	239	359	351
tr|A0A4U1EBG4|A0A4U1EBG4_MONMO	HOG:C0624888	0.8395061728395061	298.21574060233564	0.24840683217029771	48	0.30558352230228075	39	163	136
tr|A0A4U1ECC0|A0A4U1ECC0_MONMO	HOG:C0655070.1b.1b.4b.7a	1.0	1243.2462508078238	0.6785707933306406	245	0.9643854006447511	19	260	469
tr|A0A4U1ECL5|A0A4U1ECL5_MONMO	HOG:C0604923.2a.2a	0.7317073170731707	209.94647440273417	0.10784239140386799	45	0.2097696055231983	22	288	175
tr|A0A4U1ECN2|A0A4U1ECN2_MONMO	HOG:C0884714.1e.5d.9e.28d.13a.2b.5b.7c	1.0	207.181096366441	0.10416665591289274	40	0.49946247915017566	5	86	107
tr|A0A4U1ED05|A0A4U1ED05_MONMO	HOG:C0885076.6a.22a.18b.19b.13a	0.9185441941074524	861.73982509226	0.295164637029101	299	0.5156490795833892	116	578	322
tr|A0A4U1ED82|A0A4U1ED82_MONMO	HOG:C0663113.8d.33b	1.0	1461.1503201130915	0.7683098206066364	473	0.8009463852750596	388	593	511
tr|A0A4U1EDB6|A0A4U1EDB6_MONMO	HOG:C0664990.4v.27e	0.8984771573604061	509.97387260992565	0.11594034525176218	178	0.46169909050222496	32	395	528
tr|A0A4U1EDN9|A0A4U1EDN9_MONMO	HOG:C0655161.6b.4b	1.0	2143.6421982819147	0.88935864959212	433	0.9430427633252974	209	465	452
tr|A0A4U1EDS9|A0A4U1EDS9_MONMO	HOG:C0613866.6b	1.0	2895.9688799548867	0.6129031874001163	454	0.9869363740937811	19	482	474
tr|A0A4U1EEQ5|A0A4U1EEQ5_MONMO	HOG:C0615298	0.8946078431372549	2280.84155478952	0.8461524600692006	341	0.8460418976143215	341	409	362
tr|A0A4U1EFF9|A0A4U1EFF9_MONMO	HOG:C0885823.2c.2a.1b.4c	0.9622641509433962	572.2545966841169	0.5562094425057146	132	0.6360998119388	94	213	349
tr|A0A4U1EFP7|A0A4U1EFP7_MONMO	HOG:C0628491.1b.4b	0.9991197183098591	9501.595545354794	0.8914837482097815	2156	0.9505477623667817	912	2273	2455
tr|A0A4U1EI54|A0A4U1EI54_MONMO	HOG:C0662884.8d.36b.18b	0.6295180722891566	736.0873338242494	0.4585139488385754	203	0.6174521879352822	105	333	433
tr|A0A4U1EJ31|A0A4U1EJ31_MONMO	HOG:C0603910	0.9605263157894737	3184.5413264406125	0.9401304364329149	424	0.9401079285129155	424	457	458
tr|A0A4U1EJ91|A0A4U1EJ91_MONMO	HOG:C0663192.8g.43c.16b.10b.12a	1.0	1756.8256381996123	0.9999987540984788	384	1.0	150	390	418
tr|A0A4U1EJL7|A0A4U1EJL7_MONMO	HOG:C0622972.1b	1.0	3857.9241642369248	0.9714191077234592	747	0.9750711601159372	646	773	709
tr|A0A4U1EJY4|A0A4U1EJY4_MONMO	HOG:C0600575.1a.1a	0.654300168634064	1021.3760218036593	0.15606885566196868	162	0.2753631355350761	81	594	438
tr|A0A4U1EKC2|A0A4U1EKC2_MONMO	HOG:C0625062.2a.1b.2b	0.997920997920998	2492.992169482987	0.9932407633461648	457	0.9978076125616472	147	482	956
tr|A0A4U1EL66|A0A4U1EL66_MONMO	HOG:C0642380.6b.4c	0.8627450980392157	1007.4151961565973	0.2743358215416889	169	0.675690237209148	31	256	178
tr|A0A4U1EL68|A0A4U1EL68_MONMO	HOG:C0668132.6c.16a.17b	1.0	3647.6512618102033	0.7145368976139217	1127	0.8872175052109095	393	1272	1169
tr|A0A4U1ELF4|A0A4U1ELF4_MONMO	HOG:C0658274.1b.1b.1a	0.9094202898550725	1565.0227524857596	0.8030869085042766	220	0.8117275939986563	208	277	329
tr|A0A4U1EM52|A0A4U1EM52_MONMO	HOG:C0620775.1a	0.9880794701986755	7580.409993022523	0.9320276546613513	1413	0.9417861905225484	1207	1511	1519
tr|A0A4U1EPK0|A0A4U1EPK0_MONMO	HOG:C0672703	0.8391038696537678	1786.5889692902656	0.7633524161641823	371	0.7624588516388545	371	492	382
tr|A0A4U1EPN2|A0A4U1EPN2_MONMO	HOG:C0663729.3b.4a.7a.5a	1.0	2176.802079262345	0.99999944925315	417	1.0	15	423	422
tr|A0A4U1EQN7|A0A4U1EQN7_MONMO	HOG:C0886679.1d.7e.17b	1.0	3062.060378989985	0.9999866895163315	649	1.0	625	655	725
tr|A0A4U1ER89|A0A4U1ER89_MONMO	HOG:C0615853	0.6666666666666666	2217.530720222151	0.6276939392588762	349	0.6274777053183046	349	562	360
tr|A0A4U1ERV4|A0A4U1ERV4_MONMO	HOG:C0634802.3b.6b	0.9567430025445293	3053.544475572824	0.6151986837069379	619	0.7917977300745115	259	787	727
tr|A0A4U1ESA5|A0A4U1ESA5_MONMO	HOG:C0625825.2c.2c.7b.4b.5a	1.0	2434.707306369435	0.5909090256183207	364	0.9603819357352096	26	385	384
tr|A0A4U1ETF6|A0A4U1ETF6_MONMO	HOG:C0657171.1a.6a.6a	1.0	484.2275478151558	0.12121195260830869	72	0.7127433980350159	4	107	106
tr|A0A4U1ETT4|A0A4U1ETT4_MONMO	HOG:C0663795.5b	0.9420289855072463	281.5559307316337	0.7377009203173325	48	0.7497340215259494	45	70	267
tr|A0A4U1EU78|A0A4U1EU78_MONMO	HOG:C0607111	1.0	2192.704144913221	0.9918135500331252	364	0.991807313602566	364	373	729
tr|A0A4U1EUD7|A0A4U1EUD7_MONMO	HOG:C0596574	0.7637540453074434	742.0445021522319	0.38079346223024746	115	0.3806386202421237	115	310	145
tr|A0A4U1EUJ4|A0A4U1EUJ4_MONMO	HOG:C0625149.1b	1.0	1747.4783064041512	0.9827458133289808	292	0.9831275532536815	285	305	1002
tr|A0A4U1EUT1|A0A4U1EUT1_MONMO	HOG:C0642618.2d.7c.12c.5b	1.0	2538.906664701952	0.8714267559610959	551	0.9680956273149957	122	575	566
tr|A0A4U1EVF7|A0A4U1EVF7_MONMO	HOG:C0614250.1b	0.9986876640419947	4337.693240202552	0.18181814033933955	739	0.9761628154691193	4	763	1040
tr|A0A4U1EW19|A0A4U1EW19_MONMO	HOG:C0613806.1b.2a.3b.2a.1b	0.8491048593350383	2276.6297562172745	0.47863214987424735	319	0.8394005276501422	56	392	306
tr|A0A4U1EWK7|A0A4U1EWK7_MONMO	HOG:C0613345	0.8936170212765957	2398.8623729998094	0.8625310584318251	320	0.8624872507067048	320	377	354
tr|A0A4U1EXN3|A0A4U1EXN3_MONMO	HOG:C0657624.1a.1a.1e.4d.7b.3a	0.9857496902106567	4408.291172947711	0.3651618120721296	1388	0.8622384906877355	130	1615	2110
tr|A0A4U1EXS2|A0A4U1EXS2_MONMO	HOG:C0673148.3b.2b.7a.8c	1.0	559.4942376442366	0.7692247117835459	141	0.9788346159146754	10	150	1569
tr|A0A4U1EY65|A0A4U1EY65_MONMO	HOG:C0662951.5ap.131an.161b.112b	1.0	769.0411779887188	0.9999988804553223	200	1.0	25	206	284
tr|A0A4U1EY80|A0A4U1EY80_MONMO	HOG:C0655819.3a.2c	0.9270833333333334	451.467780027789	0.885240330032264	84	0.9228442987063694	54	97	1086
tr|A0A4U1EYL0|A0A4U1EYL0_MONMO	HOG:C0606192	0.9159663865546218	536.0911697845107	0.9122647784877185	104	0.9119513096916303	104	120	1526
tr|A0A4U1EZR2|A0A4U1EZR2_MONMO	HOG:C0599438	0.9870646766169154	4314.808904167996	0.7079944141825757	708	0.7077227917520134	708	1006	955
tr|A0A4U1EZV6|A0A4U1EZV6_MONMO	HOG:C0604971	1.0	6470.210380586563	0.928026480468217	1122	0.9278703599747846	1122	1216	1122
tr|A0A4U1F0B7|A0A4U1F0B7_MONMO	HOG:C0662876.9iyt.2695b.2120c.1419a.1070b	1.0	462.58586763440303	0.18867894571360255	891	0.9547357993301105	10	926	930
tr|A0A4U1F0P5|A0A4U1F0P5_MONMO	HOG:C0599958.2a	0.9676113360323887	2913.477528654476	0.7509413591543841	423	0.8649455642732898	199	495	444
tr|A0A4U1F0T6|A0A4U1F0T6_MONMO	HOG:C0885016.1a	0.975	236.07489823595662	0.5420415867444426	66	0.5707873362704925	58	121	456
tr|A0A4U1F130|A0A4U1F130_MONMO	HOG:C0644779.1a	0.9258241758241759	1952.9485298943039	0.9156155270773674	332	0.9246386383954889	293	365	887
tr|A0A4U1F1Q2|A0A4U1F1Q2_MONMO	HOG:C0607918	1.0	4883.348188693909	0.9070495742188228	810	0.9068974049614965	810	901	899
tr|A0A4U1F2I7|A0A4U1F2I7_MONMO	HOG:C0663845.11a.7a.3b	1.0	1156.779989912277	0.9999999270279627	179	1.0	13	185	184
tr|A0A4U1F2Q9|A0A4U1F2Q9_MONMO	HOG:C0612634.6b	1.0	4187.4678902040405	0.8879644195617598	667	0.9610344441644032	214	710	707
tr|A0A4U1F341|A0A4U1F341_MONMO	HOG:C0594291	1.0	2015.906198506256	0.9691100065482289	251	0.9691036418213306	251	295	417
tr|A0A4U1F4A5|A0A4U1F4A5_MONMO	HOG:C0663587.9cu.92a.78h	0.9507575757575758	629.9859572595227	0.4344252278709688	191	0.7331504577456961	53	265	232
tr|A0A4U1F4D7|A0A4U1F4D7_MONMO	HOG:C0652109.1a.2a.4a	0.9319213313161876	3367.4737256150765	0.16470587044697718	585	0.8915387621137234	14	662	550
tr|A0A4U1F582|A0A4U1F582_MONMO	HOG:C0662946.9b.74d.85b	0.9713740458015268	1427.0975644742534	0.7359967773243944	454	0.8712171757390594	184	525	462
tr|A0A4U1F691|A0A4U1F691_MONMO	HOG:C0665578.3b.15a.24b	1.0	789.0910847760942	0.9999994561662904	135	1.0	64	141	140
tr|A0A4U1F6P4|A0A4U1F6P4_MONMO	HOG:C0644435	0.631578947368421	512.842242329069	0.4558772802323935	93	0.4554494852638955	93	210	422
tr|A0A4U1F8I5|A0A4U1F8I5_MONMO	HOG:C0663704.6a.12a.4b.13a.25b	1.0	1530.7832483245008	0.7876082451893706	314	0.9285941879335434	89	344	307
tr|A0A4U1F8U9|A0A4U1F8U9_MONMO	HOG:C0599624	0.6586620926243568	1473.0625997684642	0.44982388600341144	260	0.44942907716814556	260	584	352
tr|A0A4U1F8V2|A0A4U1F8V2_MONMO	HOG:C0667680.13b	1.0	2617.6503596043194	0.9017786016364188	648	0.9154770048762135	551	713	876
tr|A0A4U1F9I8|A0A4U1F9I8_MONMO	HOG:C0608922	0.9835526315789473	2365.676994075549	0.7302467708754397	379	0.7300201254811161	379	609	476
tr|A0A4U1F9V5|A0A4U1F9V5_MONMO	HOG:C0890644.1b.10b.12b.18a.51b.49a	0.9133663366336634	1639.5504885486573	0.661869879878235	354	0.8864959902480328	92	405	364
tr|A0A4U1FA03|A0A4U1FA03_MONMO	HOG:C0645820.3h.5c.4d	0.9872448979591837	1786.3210964758046	0.1123591857016112	311	0.8053720979840723	10	393	440
tr|A0A4U1FAG6|A0A4U1FAG6_MONMO	na	na	na	na	na	na	na	56	na
tr|A0A4U1FAS8|A0A4U1FAS8_MONMO	HOG:C0598300.2d.8b	0.8782051282051282	756.9254387473859	0.2558139277561274	93	0.6158600974592408	22	157	170
tr|A0A4U1FAV6|A0A4U1FAV6_MONMO	HOG:C0641626.1a	0.9883419689119171	5476.890355378502	0.9822116013760911	749	0.9881193324791535	497	773	754
tr|A0A4U1FAY9|A0A4U1FAY9_MONMO	HOG:C0621705.2a.2b	1.0	5776.725161057004	0.9415634532073673	880	0.9617035808737842	564	921	900
tr|A0A4U1FB78|A0A4U1FB78_MONMO	HOG:C0625905.2a	0.9331026528258363	921.5743606865859	0.2595976994808604	226	0.2608377697356019	223	868	513
tr|A0A4U1FCG2|A0A4U1FCG2_MONMO	HOG:C0663882.7j.66b.33a.9a.3b	0.9745222929936306	614.8958022523166	0.5555550651066521	147	0.9667008316488633	10	158	336
tr|A0A4U1FDE5|A0A4U1FDE5_MONMO	HOG:C0663575.20b.17a	0.9415384615384615	1494.3793366173918	0.881248499464475	301	0.9403086623564147	141	326	325
tr|A0A4U1FDT4|A0A4U1FDT4_MONMO	HOG:C0622893.1e.7b	1.0	3289.8259425641895	0.9999972193813152	540	1.0	298	546	539
tr|A0A4U1FDU6|A0A4U1FDU6_MONMO	HOG:C0646336.2b.1b.6h	1.0	1343.8325420661524	0.15555505704132172	209	0.8460117180646679	7	260	221
tr|A0A4U1FDX2|A0A4U1FDX2_MONMO	HOG:C0604923.2a.2a	0.7327586206896551	132.1511675046136	0.19230694645665836	28	0.25176863016701573	20	117	175
tr|A0A4U1FF12|A0A4U1FF12_MONMO	HOG:C0600287.1a	1.0	1721.280517291883	0.8552628110855279	225	0.9533724996230905	65	242	237
tr|A0A4U1FFF7|A0A4U1FFF7_MONMO	HOG:C0664250.7c.9b	0.8870967741935484	277.80185710159657	0.5196029079231528	72	0.6026480042953027	53	125	283
tr|A0A4U1FFW0|A0A4U1FFW0_MONMO	HOG:C0604309.1i	1.0	2369.984565791258	0.9720260528633907	397	0.9802023882245389	278	418	473
tr|A0A4U1FHI2|A0A4U1FHI2_MONMO	HOG:C0884786.1b.6a.4a.12a.22b	1.0	1098.2028002175387	0.9264699556829497	267	0.9850229020756673	63	277	275
tr|A0A4U1FHS4|A0A4U1FHS4_MONMO	HOG:C0625485.1l	0.9542857142857143	1477.0045643031954	0.8881533024913152	329	0.9532056802710847	135	351	799
tr|A0A4U1FJ97|A0A4U1FJ97_MONMO	HOG:C0651284.1b.2a.1a	0.9859154929577465	1319.0043797324454	0.36773675638953884	297	0.60216461180069	114	498	422
